ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,sample,strain_names
GO:0006403,RNA localization,190,0.4222996274265371,1.4498734510959308,0.00754832334166072,0.04320516503179138,0.0319337588990559,1112,"tags=27%, list=18%, signal=23%",853714/853649/850414/853537/853860/856436/854469/850763/853666/852955/850796/853796/850346/853970/853160/855728/854844/855837/850647/854468/852755/855789/853969/852972/856466/852814/854028/856012/856228/854940/850705/852229/850437/855645/852034/853445/851565/854999/856868/850703/851963/856481/852704/856723/852322/855495/852549/851240/850551/853202/851394/851774,1728,aneu
GO:0009063,cellular amino acid catabolic process,56,-0.47127987390112386,-1.5576491472350302,0.00783440394848005,0.04441959219845764,0.03283136510683795,707,"tags=29%, list=12%, signal=25%",852038/855107/852291/851726/850787/856539/850778/852902/855482/852679/853613/851311/853386/850933/855291/850295,1728,aneu
GO:0032543,mitochondrial translation,138,0.4424081707744497,1.4540352497852271,0.00855320670910966,0.04673161120159009,0.0345402223085577,1172,"tags=29%, list=19%, signal=24%",853960/853875/853684/853701/852571/851890/853720/850413/853687/853382/853640/850901/854715/853867/855643/852014/853383/855330/855265/855772/856897/853578/854910/851160/855410/856596/854983/856214/856094/852073/851694/855536/855781/851755/852585/855773/855469/850830/856660/854740,1728,aneu
GO:0000747,conjugation with cellular fusion,118,-0.38905524541309816,-1.4651643656861129,0.00905126763047951,0.04840521250794482,0.03577721285288154,834,"tags=20%, list=14%, signal=18%",856861/854038/852406/856240/850811/851358/850299/854946/855596/853283/853418/850367/854387/853269/853548/855087/851173/851658/852851/850518/850330/854797/855577/852072,1728,aneu
GO:0140253,cell-cell fusion,118,-0.38905524541309816,-1.4651643656861129,0.00905126763047951,0.04840521250794482,0.03577721285288154,834,"tags=20%, list=14%, signal=18%",856861/854038/852406/856240/850811/851358/850299/854946/855596/853283/853418/850367/854387/853269/853548/855087/851173/851658/852851/850518/850330/854797/855577/852072,1728,aneu
GO:0010256,endomembrane system organization,97,-0.414972360985418,-1.520704549625866,0.00918168756390301,0.04840521250794482,0.03577721285288154,1104,"tags=34%, list=18%, signal=28%",850612/855016/852864/855338/851760/855271/850840/854402/854038/852406/851641/856272/851959/856168/850637/850496/853028/854335/856021/851226/854903/850367/852910/856393/852882/851744/855883/856901/850753/856140/851323/855293/850532,1728,aneu
GO:0140053,mitochondrial gene expression,167,0.4313283670202092,1.450799101497279,0.00936191173562265,0.04892616480964533,0.03616225860350352,1172,"tags=27%, list=19%, signal=22%",853960/853875/853684/856467/853701/852571/851529/851890/853720/850413/853687/852616/853954/853382/853640/850901/854715/853867/855643/852014/853383/855330/855265/855772/856897/853578/851454/854910/851160/855410/856596/854983/856214/856094/852073/851694/855536/855781/851755/852585/855773/855469/850830/856660/854740,1728,aneu
GO:0045333,cellular respiration,109,-0.8067056440501912,-2.3475539264215164,2.670094946335245e-9,1.4267101677551635e-6,1.1974486457815676e-6,202,"tags=28%, list=3%, signal=28%",853994/851111/853769/854310/853095/852684/856390/855866/853716/853507/854303/853751/852688/853584/851758/850685/851013/855675/854231/855732/854681/852250/852235/851726/854919/856689/853777/852142/856321/856448/853709,1734,trip1
GO:0009060,aerobic respiration,86,-0.8207772826171806,-2.3206507310939415,4.739900889552038e-9,1.4267101677551635e-6,1.1974486457815676e-6,327,"tags=35%, list=5%, signal=33%",850610/855971/855298/853994/851111/853769/854310/853095/852684/856390/855866/853716/853507/854303/852688/851758/850685/851013/855675/855732/854681/852250/852235/851726/856689/853777/852142/856321/856448/853709,1734,trip1
GO:0046034,ATP metabolic process,94,-0.8008678516922229,-2.277644587684972,8.942164285891052e-8,1.794394300035471e-5,1.5060487218342824e-5,198,"tags=37%, list=3%, signal=37%",854893/856925/854529/853465/852128/855298/851111/853395/850727/853095/852684/856027/851560/851983/856390/853716/852327/853507/851892/850733/851002/854077/852688/850317/851758/855675/852177/854231/854919/856689/853585/852142/856321/856448/853709,1734,trip1
GO:0032197,"transposition, RNA-mediated",106,0.7909605584124089,1.9569695350230816,9.294168933758276e-7,7.992985283032117e-5,6.70857306496838e-5,411,"tags=33%, list=7%, signal=31%",851853/851674/855063/851269/856258/851795/852928/856624/851794/855434/853068/856285/855062/856880/850854/856623/850853/856879/850724/856257/851675/852299/851268/852929/855433/851852/856284/854365/851128/856906/851884/854313/851914/856283/854963,1734,trip1
GO:0034637,cellular carbohydrate biosynthetic process,59,-0.8012971740760827,-2.145601046359216,2.7538387458472576e-5,0.00184201213888894,0.00154601473451074,488,"tags=37%, list=8%, signal=35%",851216/856791/852530/854761/851055/856314/853045/850979/851358/853830/852423/856781/850572/850569/856705/855303/854872/854766/854350/850962/851646/851092,1734,trip1
GO:1902600,proton transmembrane transport,97,-0.713980222534803,-2.0309661849238902,3.29838746382575e-5,0.0019856292532231,0.00166655366593301,446,"tags=26%, list=7%, signal=24%",854893/856421/852601/855752/854305/855842/855298/851111/854027/850727/852684/856027/851560/851983/852327/852876/851892/851002/854077/852688/855675/852177/854231/853585/856448,1734,trip1
GO:0015672,monovalent inorganic cation transport,116,-0.6576593176395653,-1.915710812562161,9.479726212762202e-5,0.00518799561825713,0.00435432400203431,446,"tags=22%, list=7%, signal=20%",854893/856421/852601/855752/854305/855842/855298/851111/854027/850727/852684/856027/851560/851983/852327/852876/851892/851002/854077/852688/855675/852177/854231/853585/856448,1734,trip1
GO:0006325,chromatin organization,353,0.5593347355538494,1.591006108929067,4.345629343556493e-4,0.01868620617729292,0.0156834743226099,939,"tags=28%, list=15%, signal=25%",853889/853900/856870/853887/853327/856052/853922/850594/853970/851245/856908/854290/854747/856614/856360/855506/854156/851222/850744/853523/851220/856146/855586/851762/850702/855259/854835/853880/850347/855976/856696/851745/855920/850598/853192/852277/851590/854480/851771/856251/854020/851330/850784/852516/854675/854448/851962/853369/854361/850638/853976/852814/851723/851699/855965/855515/854901/856129/854869/852578/855316/852532/852001/856667/853475/852580/851688/854470/852744/855665/852392/856752/851214/853697/854931/851548/850419/853492/850534/855276/850792/852607/850793/854933/852410/851905/852822/852110/856060/855535/852080/854937/852955/853315/850297/855626/852294/851346/856134,1734,trip1
GO:0009451,RNA modification,182,0.638711261448018,1.68692739140972,5.872749463140051e-4,0.02307712765157688,0.01936880796075696,1008,"tags=21%, list=17%, signal=18%",853910/853899/851213/850414/854401/853417/850304/854809/853961/850872/854994/853930/852438/852207/854448/851698/854060/856467/851319/856471/854167/851454/851027/855424/851548/856175/854414/851529/853317/855599/855664/853347/855749/855889/853841/852661/853996/856511,1734,trip1
GO:0000749,response to pheromone triggering conjugation with cellular fusion,66,-0.7073389941562958,-1.9292058853617473,6.516796845129685e-4,0.02307712765157688,0.01936880796075696,197,"tags=20%, list=3%, signal=19%",850453/855780/854946/853733/855596/856861/851173/853283/852851/850518/854797/855577/852072,1734,trip1
GO:2000243,positive regulation of reproductive process,87,-0.6585062104879418,-1.8700270045718723,9.375670511481568e-4,0.03135640915506613,0.02631767161117633,197,"tags=13%, list=3%, signal=12%",854946/853733/855596/856861/851173/853283/852851/850518/854797/855577/852072,1734,trip1
GO:0006278,RNA-dependent DNA biosynthetic process,76,0.7211102367960585,1.7088015982759024,0.00158065440757878,0.04328896765404028,0.03633275830379321,411,"tags=32%, list=7%, signal=30%",851674/852928/851794/853068/855062/856623/850853/856879/850724/856257/853197/852299/851268/855433/851852/856284/854365/851128/856906/854942/854313/851914/856283/854963,1734,trip1
GO:0043902,positive regulation of multi-organism process,75,-0.6829868472434591,-1.924126221634795,0.00187702157451257,0.04708195782735719,0.03951624367394903,197,"tags=15%, list=3%, signal=14%",854946/853733/855596/856861/851173/853283/852851/850518/854797/855577/852072,1734,trip1
GO:0006091,generation of precursor metabolites and energy,227,-0.592077499469152,-2.1826174456807252,1e-10,7.525e-9,4.618421052631579e-9,644,"tags=45%, list=11%, signal=42%",851474/850370/851481/853568/854761/852433/855944/850861/854163/854559/851167/853507/855766/852442/851493/851386/851595/851059/854310/850733/854529/856112/853172/850614/854231/852250/856925/855931/855309/855675/854930/855045/853751/852414/852688/856321/850727/853705/852235/853395/855971/851541/851216/852142/853585/853777/855866/851892/853273/852684/853769/850322/856921/850685/856689/853465/853095/851726/856132/850979/854919/856390/853709/854932/854303/852302/853716/855105/853994/856048/854695/852934/856924/854681/855363/855732/853169/856448/850317/852128/854083/850569/851013/852825/851758/855769/853830/853584/856781/854350/856672/850572/852124/856797/856314/854766/856705/850962/855131/856289/853326/855577/853163,1736,trip4
GO:0006364,rRNA processing,357,0.5744302232984793,2.078042756152168,1e-10,7.525e-9,4.618421052631579e-9,1028,"tags=40%, list=17%, signal=35%",853956/853894/853937/853934/853931/854221/853762/851208/853682/855408/853197/854075/853780/850304/856436/852972/854793/854469/855613/851530/851403/851313/856815/855280/853419/850449/856553/856063/853048/851660/850414/854317/854245/855495/851388/9164985/856864/856429/854461/850872/856360/852465/856264/850652/853847/852060/852021/851407/854881/850649/854116/855884/856481/854446/850893/852995/855028/852438/855730/856095/855539/855599/851499/855664/850551/853376/854717/853188/852816/855957/855439/852263/856719/856463/850796/856485/856574/851893/856255/853458/854286/852854/851525/856228/856462/855497/850889/855161/855500/850740/853445/854999/854021/853166/850298/851969/855068/855307/856723/852704/854165/850757/855790/856863/854167/856603/851154/853784/851159/854711/854078/850401/853193/855862/854487/850549/853064/856466/850982/852007/852549/856012/856023/850919/856459/851584/854213/851319/855514/851924/851874/854136/852802/852439/854417/855758/852955/853202/856488/851548/852582/855611/850422,1736,trip4
GO:0016072,rRNA metabolic process,374,0.5713069510607489,2.069433276062888,1e-10,7.525e-9,4.618421052631579e-9,1028,"tags=39%, list=17%, signal=35%",853956/853894/853937/853934/853959/853931/854221/853762/851208/853682/855408/853197/854075/853780/850304/856436/852972/854793/854469/855613/851530/851403/851313/856815/855280/853419/850449/855417/856553/856063/853048/851660/850414/854317/854245/855495/851388/9164985/856864/856429/854461/850872/856360/852465/856264/850652/853847/852060/852021/851407/854881/850649/854116/855884/856481/854446/850893/852995/855028/852438/855730/856095/855539/855599/851499/855664/850551/853376/854717/853188/852816/855957/855439/852263/856719/856463/850796/856485/856574/851893/856255/853458/854286/852854/851525/856228/856462/855497/850889/855161/855500/854731/850740/853445/854999/854021/853166/850298/851969/855068/855307/856723/852704/854165/850757/855790/856863/854167/856603/851154/853784/851159/854711/854078/850401/853193/855862/854487/850549/853064/856466/850982/852007/852549/856012/856023/850919/856459/851584/854213/851319/855514/851924/851874/854136/852802/852439/854417/855758/852955/853202/856488/851548/852582/855611/850422,1736,trip4
GO:0032196,transposition,111,0.7594020680391549,2.438055865963167,1e-10,7.525e-9,4.618421052631579e-9,556,"tags=47%, list=9%, signal=43%",851127/851853/851128/856624/856258/851269/856285/856880/850854/851268/856879/851795/850724/851674/850853/856257/851914/856623/852928/855434/851851/851794/854963/851675/856906/856283/852929/851599/853068/855817/855433/851600/854366/856284/852175/854365/855062/851852/853484/854969/856907/855071/855070/850927/851850/854049/852299/853161/854313/851076/856559/855063,1736,trip4
GO:0032197,"transposition, RNA-mediated",105,0.767471309048876,2.4389476671790575,1e-10,7.525e-9,4.618421052631579e-9,556,"tags=49%, list=9%, signal=45%",851127/851853/851128/856624/856258/851269/856285/856880/850854/851268/856879/851795/850724/851674/850853/856257/851914/856623/852928/855434/851851/851794/854963/851675/856906/856283/852929/851599/853068/855817/855433/851600/854366/856284/852175/854365/855062/851852/853484/854969/856907/855071/855070/850927/851850/854049/852299/854313/851076/856559/855063,1736,trip4
GO:0090305,nucleic acid phosphodiester bond hydrolysis,287,0.6219922984527848,2.203347482137885,1e-10,7.525e-9,4.618421052631579e-9,1061,"tags=40%, list=17%, signal=34%",853937/853930/853954/851128/851268/856879/850724/851674/850853/856257/851914/856623/852928/851851/851794/854963/856906/856283/851599/853068/853931/854221/853762/855817/855433/855408/854075/856284/852175/854469/854365/851403/855062/851852/853484/856815/853747/855280/850414/854317/854245/9164985/856864/854969/854461/852465/852060/855070/851407/850927/854881/855884/856481/854049/855730/855241/851499/850551/853376/855439/855965/850977/852263/852299/853997/856574/856255/853458/856228/854313/855500/853462/850740/853445/853500/850826/853166/850298/852704/854165/852607/853330/855790/851971/852225/853486/854078/850401/853193/852838/856047/854487/850589/856466/852549/850919/856459/851699/854213/851319/855471/853606/855099/851874/852802/853174/855758/851856/853708/854198/850422/854508/854523/852395,1736,trip4
GO:0090501,RNA phosphodiester bond hydrolysis,198,0.6636994563959872,2.2597441063055173,1e-10,7.525e-9,4.618421052631579e-9,988,"tags=46%, list=16%, signal=40%",853937/853954/851128/851268/856879/850724/851674/850853/856257/851914/856623/852928/851851/851794/854963/856906/856283/851599/853068/853931/854221/853762/855817/855433/855408/856284/852175/854469/854365/851403/855062/851852/853484/856815/855280/850414/854317/854245/9164985/856864/854969/854461/852465/852060/855070/851407/850927/854881/855884/856481/854049/855730/851499/850551/853376/855439/852263/852299/853997/856574/856255/853458/856228/854313/855500/850740/853445/853166/850298/852704/854165/853330/855790/851971/853486/854078/850401/853193/852838/856047/854487/856466/852549/850919/856459/854213/851319/853606/851874/852802/855758,1736,trip4
